#,Date,Time,DateTime,Temp
2194,4/20/2022,2:45,4/20/22 2:45,20.936
2195,4/20/2022,2:50,4/20/22 2:50,20.865
2196,4/20/2022,2:55,4/20/22 2:55,20.889
2197,4/20/2022,3:00,4/20/22 3:00,20.984
2198,4/20/2022,3:05,4/20/22 3:05,20.889
2199,4/20/2022,3:10,4/20/22 3:10,20.841
2200,4/20/2022,3:15,4/20/22 3:15,20.865
2201,4/20/2022,3:20,4/20/22 3:20,20.96
2202,4/20/2022,3:25,4/20/22 3:25,20.936
2203,4/20/2022,3:30,4/20/22 3:30,20.96
2204,4/20/2022,3:35,4/20/22 3:35,20.913
2205,4/20/2022,3:40,4/20/22 3:40,20.746
2206,4/20/2022,3:45,4/20/22 3:45,20.722
2207,4/20/2022,3:50,4/20/22 3:50,20.722
2208,4/20/2022,3:55,4/20/22 3:55,20.817
2209,4/20/2022,4:00,4/20/22 4:00,20.96
2210,4/20/2022,4:05,4/20/22 4:05,21.056
2211,4/20/2022,4:10,4/20/22 4:10,21.127
2212,4/20/2022,4:15,4/20/22 4:15,21.199
2213,4/20/2022,4:20,4/20/22 4:20,21.342
2214,4/20/2022,4:25,4/20/22 4:25,21.437
2215,4/20/2022,4:30,4/20/22 4:30,21.533
2216,4/20/2022,4:35,4/20/22 4:35,21.509
2217,4/20/2022,4:40,4/20/22 4:40,21.413
2218,4/20/2022,4:45,4/20/22 4:45,21.223
2219,4/20/2022,4:50,4/20/22 4:50,21.199
2220,4/20/2022,4:55,4/20/22 4:55,21.294
2221,4/20/2022,5:00,4/20/22 5:00,21.437
2222,4/20/2022,5:05,4/20/22 5:05,21.461
2223,4/20/2022,5:10,4/20/22 5:10,21.533
2224,4/20/2022,5:15,4/20/22 5:15,21.461
2225,4/20/2022,5:20,4/20/22 5:20,21.27
2226,4/20/2022,5:25,4/20/22 5:25,21.199
2227,4/20/2022,5:30,4/20/22 5:30,21.175
2228,4/20/2022,5:35,4/20/22 5:35,21.008
2229,4/20/2022,5:40,4/20/22 5:40,21.008
2230,4/20/2022,5:45,4/20/22 5:45,20.936
2231,4/20/2022,5:50,4/20/22 5:50,20.841
2232,4/20/2022,5:55,4/20/22 5:55,20.841
2233,4/20/2022,6:00,4/20/22 6:00,20.865
2234,4/20/2022,6:05,4/20/22 6:05,21.008
2235,4/20/2022,6:10,4/20/22 6:10,21.127
2236,4/20/2022,6:15,4/20/22 6:15,21.079
2237,4/20/2022,6:20,4/20/22 6:20,21.127
2238,4/20/2022,6:25,4/20/22 6:25,21.103
2239,4/20/2022,6:30,4/20/22 6:30,21.127
2240,4/20/2022,6:35,4/20/22 6:35,21.008
2241,4/20/2022,6:40,4/20/22 6:40,20.865
2242,4/20/2022,6:45,4/20/22 6:45,20.817
2243,4/20/2022,6:50,4/20/22 6:50,20.841
2244,4/20/2022,6:55,4/20/22 6:55,20.817
2245,4/20/2022,7:00,4/20/22 7:00,20.77
2246,4/20/2022,7:05,4/20/22 7:05,20.674
2247,4/20/2022,7:10,4/20/22 7:10,20.531
2248,4/20/2022,7:15,4/20/22 7:15,20.365
2249,4/20/2022,7:20,4/20/22 7:20,20.198
2250,4/20/2022,7:25,4/20/22 7:25,20.103
2251,4/20/2022,7:30,4/20/22 7:30,20.246
2252,4/20/2022,7:35,4/20/22 7:35,20.317
2253,4/20/2022,7:40,4/20/22 7:40,20.341
2254,4/20/2022,7:45,4/20/22 7:45,20.269
2255,4/20/2022,7:50,4/20/22 7:50,20.198
2256,4/20/2022,7:55,4/20/22 7:55,20.246
2257,4/20/2022,8:00,4/20/22 8:00,20.341
2258,4/20/2022,8:05,4/20/22 8:05,20.388
2259,4/20/2022,8:10,4/20/22 8:10,20.293
2260,4/20/2022,8:15,4/20/22 8:15,20.198
2261,4/20/2022,8:20,4/20/22 8:20,20.341
2262,4/20/2022,8:25,4/20/22 8:25,20.46
2263,4/20/2022,8:30,4/20/22 8:30,20.484
2264,4/20/2022,8:35,4/20/22 8:35,20.365
2265,4/20/2022,8:40,4/20/22 8:40,20.317
2266,4/20/2022,8:45,4/20/22 8:45,20.436
2267,4/20/2022,8:50,4/20/22 8:50,20.507
2268,4/20/2022,8:55,4/20/22 8:55,20.436
2269,4/20/2022,9:00,4/20/22 9:00,20.388
2270,4/20/2022,9:05,4/20/22 9:05,20.507
2271,4/20/2022,9:10,4/20/22 9:10,20.531
2272,4/20/2022,9:15,4/20/22 9:15,20.46
2273,4/20/2022,9:20,4/20/22 9:20,20.317
2274,4/20/2022,9:25,4/20/22 9:25,20.436
2275,4/20/2022,9:30,4/20/22 9:30,20.484
2276,4/20/2022,9:35,4/20/22 9:35,20.412
2277,4/20/2022,9:40,4/20/22 9:40,20.293
2278,4/20/2022,9:45,4/20/22 9:45,20.365
2279,4/20/2022,9:50,4/20/22 9:50,20.365
2280,4/20/2022,9:55,4/20/22 9:55,20.222
2281,4/20/2022,10:00,4/20/22 10:00,20.246
2282,4/20/2022,10:05,4/20/22 10:05,20.341
2283,4/20/2022,10:10,4/20/22 10:10,20.412
2284,4/20/2022,10:15,4/20/22 10:15,20.388
2285,4/20/2022,10:20,4/20/22 10:20,20.507
2286,4/20/2022,10:25,4/20/22 10:25,20.627
2287,4/20/2022,10:30,4/20/22 10:30,20.722
2288,4/20/2022,10:35,4/20/22 10:35,20.746
2289,4/20/2022,10:40,4/20/22 10:40,20.77
2290,4/20/2022,10:45,4/20/22 10:45,20.984
2291,4/20/2022,10:50,4/20/22 10:50,21.056
2292,4/20/2022,10:55,4/20/22 10:55,21.246
2293,4/20/2022,11:00,4/20/22 11:00,21.413
2294,4/20/2022,11:05,4/20/22 11:05,21.39
2295,4/20/2022,11:10,4/20/22 11:10,21.366
2296,4/20/2022,11:15,4/20/22 11:15,21.342
2297,4/20/2022,11:20,4/20/22 11:20,21.413
2298,4/20/2022,11:25,4/20/22 11:25,21.485
2299,4/20/2022,11:30,4/20/22 11:30,21.557
2300,4/20/2022,11:35,4/20/22 11:35,21.7
2301,4/20/2022,11:40,4/20/22 11:40,21.867
2302,4/20/2022,11:45,4/20/22 11:45,22.13
2303,4/20/2022,11:50,4/20/22 11:50,22.369
2304,4/20/2022,11:55,4/20/22 11:55,22.705
2305,4/20/2022,12:00,4/20/22 12:00,23.04
2306,4/20/2022,12:05,4/20/22 12:05,22.992
2307,4/20/2022,12:10,4/20/22 12:10,22.848
2308,4/20/2022,12:15,4/20/22 12:15,22.681
2309,4/20/2022,12:20,4/20/22 12:20,22.657
2310,4/20/2022,12:25,4/20/22 12:25,22.729
2311,4/20/2022,12:30,4/20/22 12:30,22.776
2312,4/20/2022,12:35,4/20/22 12:35,22.848
2313,4/20/2022,12:40,4/20/22 12:40,23.016
2314,4/20/2022,12:45,4/20/22 12:45,23.328
2315,4/20/2022,12:50,4/20/22 12:50,23.713
2316,4/20/2022,12:55,4/20/22 12:55,24.026
2317,4/20/2022,13:00,4/20/22 13:00,24.412
2318,4/20/2022,13:05,4/20/22 13:05,25.21
2319,4/20/2022,13:10,4/20/22 13:10,23.954
2320,4/20/2022,13:15,4/20/22 13:15,22.872
2321,4/20/2022,13:20,4/20/22 13:20,22.25
2322,4/20/2022,13:25,4/20/22 13:25,22.178
2323,4/20/2022,13:30,4/20/22 13:30,21.652
2324,4/20/2022,13:35,4/20/22 13:35,21.915
2325,4/20/2022,13:40,4/20/22 13:40,22.321
2326,4/20/2022,13:45,4/20/22 13:45,22.489
2327,4/20/2022,13:50,4/20/22 13:50,22.609
2328,4/20/2022,13:55,4/20/22 13:55,22.633
2329,4/20/2022,14:00,4/20/22 14:00,22.034
2330,4/20/2022,14:05,4/20/22 14:05,21.939
2331,4/20/2022,14:10,4/20/22 14:10,21.819
2332,4/20/2022,14:15,4/20/22 14:15,21.628
2333,4/20/2022,14:20,4/20/22 14:20,22.058
2334,4/20/2022,14:25,4/20/22 14:25,21.437
2335,4/20/2022,14:30,4/20/22 14:30,21.27
2336,4/20/2022,14:35,4/20/22 14:35,22.274
2337,4/20/2022,14:40,4/20/22 14:40,22.944
2338,4/20/2022,14:45,4/20/22 14:45,22.561
2339,4/20/2022,14:50,4/20/22 14:50,22.441
2340,4/20/2022,14:55,4/20/22 14:55,22.034
2341,4/20/2022,15:00,4/20/22 15:00,22.872
2342,4/20/2022,15:05,4/20/22 15:05,23.424
2343,4/20/2022,15:10,4/20/22 15:10,23.112
2344,4/20/2022,15:15,4/20/22 15:15,23.04
2345,4/20/2022,15:20,4/20/22 15:20,23.737
2346,4/20/2022,15:25,4/20/22 15:25,24.557
2347,4/20/2022,15:30,4/20/22 15:30,24.243
2348,4/20/2022,15:35,4/20/22 15:35,24.339
2349,4/20/2022,15:40,4/20/22 15:40,24.267
2350,4/20/2022,15:45,4/20/22 15:45,23.448
2351,4/20/2022,15:50,4/20/22 15:50,22.681
2352,4/20/2022,15:55,4/20/22 15:55,20.96
2353,4/20/2022,16:00,4/20/22 16:00,21.103
2354,4/20/2022,16:05,4/20/22 16:05,21.795
2355,4/20/2022,16:10,4/20/22 16:10,22.202
2356,4/20/2022,16:15,4/20/22 16:15,21.652
2357,4/20/2022,16:20,4/20/22 16:20,20.77
2358,4/20/2022,16:25,4/20/22 16:25,21.008
2359,4/20/2022,16:30,4/20/22 16:30,20.913
2360,4/20/2022,16:35,4/20/22 16:35,21.437
2361,4/20/2022,16:40,4/20/22 16:40,21.819
2362,4/20/2022,16:45,4/20/22 16:45,22.489
2363,4/20/2022,16:50,4/20/22 16:50,22.92
2364,4/20/2022,16:55,4/20/22 16:55,23.376
2365,4/20/2022,17:00,4/20/22 17:00,23.833
2366,4/20/2022,17:05,4/20/22 17:05,24.243
2367,4/20/2022,17:10,4/20/22 17:10,24.605
2368,4/20/2022,17:15,4/20/22 17:15,24.847
2369,4/20/2022,17:20,4/20/22 17:20,24.823
2370,4/20/2022,17:25,4/20/22 17:25,24.847
2371,4/20/2022,17:30,4/20/22 17:30,24.944
2372,4/20/2022,17:35,4/20/22 17:35,25.065
2373,4/20/2022,17:40,4/20/22 17:40,25.016
2374,4/20/2022,17:45,4/20/22 17:45,24.944
2375,4/20/2022,17:50,4/20/22 17:50,24.339
2376,4/20/2022,17:55,4/20/22 17:55,24.388
2377,4/20/2022,18:00,4/20/22 18:00,24.508
2378,4/20/2022,18:05,4/20/22 18:05,24.436
2379,4/20/2022,18:10,4/20/22 18:10,24.557
2380,4/20/2022,18:15,4/20/22 18:15,24.895
2381,4/20/2022,18:20,4/20/22 18:20,25.04
2382,4/20/2022,18:25,4/20/22 18:25,25.283
2383,4/20/2022,18:30,4/20/22 18:30,25.744
2384,4/20/2022,18:35,4/20/22 18:35,26.036
2385,4/20/2022,18:40,4/20/22 18:40,26.304
2386,4/20/2022,18:45,4/20/22 18:45,26.72
2387,4/20/2022,18:50,4/20/22 18:50,27.136
2388,4/20/2022,18:55,4/20/22 18:55,27.308
2389,4/20/2022,19:00,4/20/22 19:00,27.136
2390,4/20/2022,19:05,4/20/22 19:05,26.965
2391,4/20/2022,19:10,4/20/22 19:10,26.818
2392,4/20/2022,19:15,4/20/22 19:15,26.426
2393,4/20/2022,19:20,4/20/22 19:20,25.939
2394,4/20/2022,19:25,4/20/22 19:25,25.428
2395,4/20/2022,19:30,4/20/22 19:30,24.944
2396,4/20/2022,19:35,4/20/22 19:35,24.532
2397,4/20/2022,19:40,4/20/22 19:40,24.146
2398,4/20/2022,19:45,4/20/22 19:45,23.809
2399,4/20/2022,19:50,4/20/22 19:50,23.521
2400,4/20/2022,19:55,4/20/22 19:55,23.208
2401,4/20/2022,20:00,4/20/22 20:00,22.944
2402,4/20/2022,20:05,4/20/22 20:05,22.729
2403,4/20/2022,20:10,4/20/22 20:10,22.513
2404,4/20/2022,20:15,4/20/22 20:15,22.345
2405,4/20/2022,20:20,4/20/22 20:20,22.178
2406,4/20/2022,20:25,4/20/22 20:25,22.13
2407,4/20/2022,20:30,4/20/22 20:30,22.082
2408,4/20/2022,20:35,4/20/22 20:35,22.034
2409,4/20/2022,20:40,4/20/22 20:40,21.987
2410,4/20/2022,20:45,4/20/22 20:45,22.034
2411,4/20/2022,20:50,4/20/22 20:50,22.034
2412,4/20/2022,20:55,4/20/22 20:55,22.106
2413,4/20/2022,21:00,4/20/22 21:00,22.106
2414,4/20/2022,21:05,4/20/22 21:05,22.082
2415,4/20/2022,21:10,4/20/22 21:10,22.011
2416,4/20/2022,21:15,4/20/22 21:15,21.963
2417,4/20/2022,21:20,4/20/22 21:20,21.987
2418,4/20/2022,21:25,4/20/22 21:25,22.011
2419,4/20/2022,21:30,4/20/22 21:30,21.963
2420,4/20/2022,21:35,4/20/22 21:35,22.034
2421,4/20/2022,21:40,4/20/22 21:40,22.082
2422,4/20/2022,21:45,4/20/22 21:45,22.082
2423,4/20/2022,21:50,4/20/22 21:50,22.058
2424,4/20/2022,21:55,4/20/22 21:55,22.034
2425,4/20/2022,22:00,4/20/22 22:00,21.891
2426,4/20/2022,22:05,4/20/22 22:05,21.843
2427,4/20/2022,22:10,4/20/22 22:10,21.819
2428,4/20/2022,22:15,4/20/22 22:15,21.748
2429,4/20/2022,22:20,4/20/22 22:20,21.7
2430,4/20/2022,22:25,4/20/22 22:25,21.772
2431,4/20/2022,22:30,4/20/22 22:30,21.795
2432,4/20/2022,22:35,4/20/22 22:35,21.915
2433,4/20/2022,22:40,4/20/22 22:40,21.963
2434,4/20/2022,22:45,4/20/22 22:45,21.987
2435,4/20/2022,22:50,4/20/22 22:50,22.034
2436,4/20/2022,22:55,4/20/22 22:55,22.011
2437,4/20/2022,23:00,4/20/22 23:00,21.891
2438,4/20/2022,23:05,4/20/22 23:05,21.676
2439,4/20/2022,23:10,4/20/22 23:10,21.485
2440,4/20/2022,23:15,4/20/22 23:15,21.199
2441,4/20/2022,23:20,4/20/22 23:20,21.223
2442,4/20/2022,23:25,4/20/22 23:25,21.318
2443,4/20/2022,23:30,4/20/22 23:30,21.437
2444,4/20/2022,23:35,4/20/22 23:35,21.366
2445,4/20/2022,23:40,4/20/22 23:40,21.294
2446,4/20/2022,23:45,4/20/22 23:45,21.175
2447,4/20/2022,23:50,4/20/22 23:50,21.103
2448,4/20/2022,23:55,4/20/22 23:55,21.079
2449,4/21/2022,0:00,4/21/22 0:00,21.079
2450,4/21/2022,0:05,4/21/22 0:05,21.079
2451,4/21/2022,0:10,4/21/22 0:10,21.032
2452,4/21/2022,0:15,4/21/22 0:15,20.841
2453,4/21/2022,0:20,4/21/22 0:20,20.865
2454,4/21/2022,0:25,4/21/22 0:25,20.507
2455,4/21/2022,0:30,4/21/22 0:30,20.46
2456,4/21/2022,0:35,4/21/22 0:35,20.46
2457,4/21/2022,0:40,4/21/22 0:40,20.603
2458,4/21/2022,0:45,4/21/22 0:45,20.793
2459,4/21/2022,0:50,4/21/22 0:50,20.817
2460,4/21/2022,0:55,4/21/22 0:55,20.793
2461,4/21/2022,1:00,4/21/22 1:00,20.936
2462,4/21/2022,1:05,4/21/22 1:05,20.889
2463,4/21/2022,1:10,4/21/22 1:10,20.77
2464,4/21/2022,1:15,4/21/22 1:15,20.913
2465,4/21/2022,1:20,4/21/22 1:20,20.865
2466,4/21/2022,1:25,4/21/22 1:25,20.722
2467,4/21/2022,1:30,4/21/22 1:30,20.746
2468,4/21/2022,1:35,4/21/22 1:35,20.841
2469,4/21/2022,1:40,4/21/22 1:40,20.889
2470,4/21/2022,1:45,4/21/22 1:45,20.96
2471,4/21/2022,1:50,4/21/22 1:50,20.77
2472,4/21/2022,1:55,4/21/22 1:55,20.746
2473,4/21/2022,2:00,4/21/22 2:00,20.579
2474,4/21/2022,2:05,4/21/22 2:05,20.603
2475,4/21/2022,2:10,4/21/22 2:10,20.603
2476,4/21/2022,2:15,4/21/22 2:15,20.698
2477,4/21/2022,2:20,4/21/22 2:20,20.674
2478,4/21/2022,2:25,4/21/22 2:25,20.531
2479,4/21/2022,2:30,4/21/22 2:30,20.627
2480,4/21/2022,2:35,4/21/22 2:35,20.579
2481,4/21/2022,2:40,4/21/22 2:40,20.555
2482,4/21/2022,2:45,4/21/22 2:45,20.412
2483,4/21/2022,2:50,4/21/22 2:50,20.46
2484,4/21/2022,2:55,4/21/22 2:55,20.531
2485,4/21/2022,3:00,4/21/22 3:00,20.365
2486,4/21/2022,3:05,4/21/22 3:05,20.15
2487,4/21/2022,3:10,4/21/22 3:10,20.198
2488,4/21/2022,3:15,4/21/22 3:15,20.388
2489,4/21/2022,3:20,4/21/22 3:20,20.507
2490,4/21/2022,3:25,4/21/22 3:25,20.436
2491,4/21/2022,3:30,4/21/22 3:30,20.198
2492,4/21/2022,3:35,4/21/22 3:35,20.246
2493,4/21/2022,3:40,4/21/22 3:40,20.293
2494,4/21/2022,3:45,4/21/22 3:45,20.198
2495,4/21/2022,3:50,4/21/22 3:50,20.317
2496,4/21/2022,3:55,4/21/22 3:55,20.507
2497,4/21/2022,4:00,4/21/22 4:00,20.65
2498,4/21/2022,4:05,4/21/22 4:05,20.531
2499,4/21/2022,4:10,4/21/22 4:10,20.674
2500,4/21/2022,4:15,4/21/22 4:15,20.793
2501,4/21/2022,4:20,4/21/22 4:20,20.936
2502,4/21/2022,4:25,4/21/22 4:25,21.056
2503,4/21/2022,4:30,4/21/22 4:30,20.841
2504,4/21/2022,4:35,4/21/22 4:35,20.841
2505,4/21/2022,4:40,4/21/22 4:40,20.889
2506,4/21/2022,4:45,4/21/22 4:45,20.817
2507,4/21/2022,4:50,4/21/22 4:50,20.65
2508,4/21/2022,4:55,4/21/22 4:55,20.603
2509,4/21/2022,5:00,4/21/22 5:00,20.436
2510,4/21/2022,5:05,4/21/22 5:05,20.007
2511,4/21/2022,5:10,4/21/22 5:10,19.936
2512,4/21/2022,5:15,4/21/22 5:15,19.865
2513,4/21/2022,5:20,4/21/22 5:20,19.888
2514,4/21/2022,5:25,4/21/22 5:25,20.079
2515,4/21/2022,5:30,4/21/22 5:30,20.126
2516,4/21/2022,5:35,4/21/22 5:35,20.15
2517,4/21/2022,5:40,4/21/22 5:40,20.126
2518,4/21/2022,5:45,4/21/22 5:45,19.936
2519,4/21/2022,5:50,4/21/22 5:50,19.77
2520,4/21/2022,5:55,4/21/22 5:55,19.888
2521,4/21/2022,6:00,4/21/22 6:00,19.817
2522,4/21/2022,6:05,4/21/22 6:05,19.532
2523,4/21/2022,6:10,4/21/22 6:10,19.603
2524,4/21/2022,6:15,4/21/22 6:15,19.841
2525,4/21/2022,6:20,4/21/22 6:20,20.174
2526,4/21/2022,6:25,4/21/22 6:25,20.436
2527,4/21/2022,6:30,4/21/22 6:30,20.603
2528,4/21/2022,6:35,4/21/22 6:35,20.698
2529,4/21/2022,6:40,4/21/22 6:40,20.531
2530,4/21/2022,6:45,4/21/22 6:45,20.246
2531,4/21/2022,6:50,4/21/22 6:50,20.293
2532,4/21/2022,6:55,4/21/22 6:55,20.317
2533,4/21/2022,7:00,4/21/22 7:00,20.341
2534,4/21/2022,7:05,4/21/22 7:05,20.317
2535,4/21/2022,7:10,4/21/22 7:10,20.317
2536,4/21/2022,7:15,4/21/22 7:15,20.269
2537,4/21/2022,7:20,4/21/22 7:20,20.198
2538,4/21/2022,7:25,4/21/22 7:25,20.103
2539,4/21/2022,7:30,4/21/22 7:30,20.055
2540,4/21/2022,7:35,4/21/22 7:35,20.031
2541,4/21/2022,7:40,4/21/22 7:40,20.007
2542,4/21/2022,7:45,4/21/22 7:45,20.007
2543,4/21/2022,7:50,4/21/22 7:50,19.96
2544,4/21/2022,7:55,4/21/22 7:55,19.912
2545,4/21/2022,8:00,4/21/22 8:00,19.888
2546,4/21/2022,8:05,4/21/22 8:05,19.841
2547,4/21/2022,8:10,4/21/22 8:10,19.817
2548,4/21/2022,8:15,4/21/22 8:15,19.841
2549,4/21/2022,8:20,4/21/22 8:20,19.888
2550,4/21/2022,8:25,4/21/22 8:25,20.007
2551,4/21/2022,8:30,4/21/22 8:30,20.103
2552,4/21/2022,8:35,4/21/22 8:35,20.174
2553,4/21/2022,8:40,4/21/22 8:40,20.198
2554,4/21/2022,8:45,4/21/22 8:45,20.341
2555,4/21/2022,8:50,4/21/22 8:50,20.627
2556,4/21/2022,8:55,4/21/22 8:55,21.079
2557,4/21/2022,9:00,4/21/22 9:00,21.604
2558,4/21/2022,9:05,4/21/22 9:05,22.13
2559,4/21/2022,9:10,4/21/22 9:10,22.848
2560,4/21/2022,9:15,4/21/22 9:15,23.689
2561,4/21/2022,9:20,4/21/22 9:20,24.46
2562,4/21/2022,9:25,4/21/22 9:25,24.557
2563,4/21/2022,9:30,4/21/22 9:30,24.581
2564,4/21/2022,9:35,4/21/22 9:35,24.581
2565,4/21/2022,9:40,4/21/22 9:40,24.508
2566,4/21/2022,9:45,4/21/22 9:45,24.412
2567,4/21/2022,9:50,4/21/22 9:50,24.315
2568,4/21/2022,9:55,4/21/22 9:55,24.219
2569,4/21/2022,10:00,4/21/22 10:00,24.074
2570,4/21/2022,10:05,4/21/22 10:05,23.93
2571,4/21/2022,10:10,4/21/22 10:10,23.809
2572,4/21/2022,10:15,4/21/22 10:15,23.785
2573,4/21/2022,10:20,4/21/22 10:20,23.809
2574,4/21/2022,10:25,4/21/22 10:25,23.761
2575,4/21/2022,10:30,4/21/22 10:30,23.665
2576,4/21/2022,10:35,4/21/22 10:35,23.617
2577,4/21/2022,10:40,4/21/22 10:40,23.617
2578,4/21/2022,10:45,4/21/22 10:45,23.569
2579,4/21/2022,10:50,4/21/22 10:50,23.617
2580,4/21/2022,10:55,4/21/22 10:55,23.665
2581,4/21/2022,11:00,4/21/22 11:00,23.905
2582,4/21/2022,11:05,4/21/22 11:05,24.243
2583,4/21/2022,11:10,4/21/22 11:10,24.677
2584,4/21/2022,11:15,4/21/22 11:15,24.944
2585,4/21/2022,11:20,4/21/22 11:20,25.283
2586,4/21/2022,11:25,4/21/22 11:25,25.477
2587,4/21/2022,11:30,4/21/22 11:30,25.89
2588,4/21/2022,11:35,4/21/22 11:35,26.378
2589,4/21/2022,11:40,4/21/22 11:40,26.28
2590,4/21/2022,11:45,4/21/22 11:45,26.207
2591,4/21/2022,11:50,4/21/22 11:50,25.768
2592,4/21/2022,11:55,4/21/22 11:55,26.842
2593,4/21/2022,12:00,4/21/22 12:00,26.012
2594,4/21/2022,12:05,4/21/22 12:05,25.38
2595,4/21/2022,12:10,4/21/22 12:10,24.823
2596,4/21/2022,12:15,4/21/22 12:15,23.472
2597,4/21/2022,12:20,4/21/22 12:20,22.776
2598,4/21/2022,12:25,4/21/22 12:25,22.681
2599,4/21/2022,12:30,4/21/22 12:30,22.082
2600,4/21/2022,12:35,4/21/22 12:35,22.202
2601,4/21/2022,12:40,4/21/22 12:40,21.939
2602,4/21/2022,12:45,4/21/22 12:45,22.058
2603,4/21/2022,12:50,4/21/22 12:50,22.011
2604,4/21/2022,12:55,4/21/22 12:55,22.154
2605,4/21/2022,13:00,4/21/22 13:00,22.513
2606,4/21/2022,13:05,4/21/22 13:05,22.705
2607,4/21/2022,13:10,4/21/22 13:10,22.896
2608,4/21/2022,13:15,4/21/22 13:15,22.178
2609,4/21/2022,13:20,4/21/22 13:20,22.513
2610,4/21/2022,13:25,4/21/22 13:25,22.154
2611,4/21/2022,13:30,4/21/22 13:30,22.298
2612,4/21/2022,13:35,4/21/22 13:35,22.609
2613,4/21/2022,13:40,4/21/22 13:40,22.92
2614,4/21/2022,13:45,4/21/22 13:45,23.04
2615,4/21/2022,13:50,4/21/22 13:50,23.016
2616,4/21/2022,13:55,4/21/22 13:55,23.328
2617,4/21/2022,14:00,4/21/22 14:00,23.112
2618,4/21/2022,14:05,4/21/22 14:05,23.448
2619,4/21/2022,14:10,4/21/22 14:10,23.641
2620,4/21/2022,14:15,4/21/22 14:15,24.05
2621,4/21/2022,14:20,4/21/22 14:20,24.219
2622,4/21/2022,14:25,4/21/22 14:25,24.484
2623,4/21/2022,14:30,4/21/22 14:30,24.557
2624,4/21/2022,14:35,4/21/22 14:35,24.726
2625,4/21/2022,14:40,4/21/22 14:40,24.895
2626,4/21/2022,14:45,4/21/22 14:45,24.968
2627,4/21/2022,14:50,4/21/22 14:50,25.089
2628,4/21/2022,14:55,4/21/22 14:55,25.21
2629,4/21/2022,15:00,4/21/22 15:00,25.065
2630,4/21/2022,15:05,4/21/22 15:05,25.137
2631,4/21/2022,15:10,4/21/22 15:10,25.307
2632,4/21/2022,15:15,4/21/22 15:15,25.501
2633,4/21/2022,15:20,4/21/22 15:20,25.671
2634,4/21/2022,15:25,4/21/22 15:25,25.793
2635,4/21/2022,15:30,4/21/22 15:30,25.768
2636,4/21/2022,15:35,4/21/22 15:35,25.744
2637,4/21/2022,15:40,4/21/22 15:40,25.55
2638,4/21/2022,15:45,4/21/22 15:45,25.55
2639,4/21/2022,15:50,4/21/22 15:50,24.388
2640,4/21/2022,15:55,4/21/22 15:55,24.484
2641,4/21/2022,16:00,4/21/22 16:00,23.689
2642,4/21/2022,16:05,4/21/22 16:05,23.881
2643,4/21/2022,16:10,4/21/22 16:10,23.857
2644,4/21/2022,16:15,4/21/22 16:15,23.472
2645,4/21/2022,16:20,4/21/22 16:20,22.417
2646,4/21/2022,16:25,4/21/22 16:25,22.513
2647,4/21/2022,16:30,4/21/22 16:30,22.25
2648,4/21/2022,16:35,4/21/22 16:35,22.729
2649,4/21/2022,16:40,4/21/22 16:40,23.16
2650,4/21/2022,16:45,4/21/22 16:45,23.472
2651,4/21/2022,16:50,4/21/22 16:50,23.497
2652,4/21/2022,16:55,4/21/22 16:55,23.472
2653,4/21/2022,17:00,4/21/22 17:00,23.641
2654,4/21/2022,17:05,4/21/22 17:05,23.304
2655,4/21/2022,17:10,4/21/22 17:10,23.521
2656,4/21/2022,17:15,4/21/22 17:15,23.521
2657,4/21/2022,17:20,4/21/22 17:20,23.352
2658,4/21/2022,17:25,4/21/22 17:25,23.4
2659,4/21/2022,17:30,4/21/22 17:30,23.448
2660,4/21/2022,17:35,4/21/22 17:35,23.545
2661,4/21/2022,17:40,4/21/22 17:40,23.617
2662,4/21/2022,17:45,4/21/22 17:45,23.497
2663,4/21/2022,17:50,4/21/22 17:50,23.4
2664,4/21/2022,17:55,4/21/22 17:55,23.569
2665,4/21/2022,18:00,4/21/22 18:00,23.472
2666,4/21/2022,18:05,4/21/22 18:05,23.569
2667,4/21/2022,18:10,4/21/22 18:10,23.689
2668,4/21/2022,18:15,4/21/22 18:15,23.737
2669,4/21/2022,18:20,4/21/22 18:20,23.785
2670,4/21/2022,18:25,4/21/22 18:25,23.809
2671,4/21/2022,18:30,4/21/22 18:30,23.785
2672,4/21/2022,18:35,4/21/22 18:35,23.737
2673,4/21/2022,18:40,4/21/22 18:40,23.641
2674,4/21/2022,18:45,4/21/22 18:45,23.521
2675,4/21/2022,18:50,4/21/22 18:50,23.352
2676,4/21/2022,18:55,4/21/22 18:55,23.208
2677,4/21/2022,19:00,4/21/22 19:00,23.04
2678,4/21/2022,19:05,4/21/22 19:05,22.848
2679,4/21/2022,19:10,4/21/22 19:10,22.729
2680,4/21/2022,19:15,4/21/22 19:15,22.585
2681,4/21/2022,19:20,4/21/22 19:20,22.489
2682,4/21/2022,19:25,4/21/22 19:25,22.393
2683,4/21/2022,19:30,4/21/22 19:30,22.298
2684,4/21/2022,19:35,4/21/22 19:35,22.202
2685,4/21/2022,19:40,4/21/22 19:40,22.082
2686,4/21/2022,19:45,4/21/22 19:45,21.987
2687,4/21/2022,19:50,4/21/22 19:50,21.867
2688,4/21/2022,19:55,4/21/22 19:55,21.748
2689,4/21/2022,20:00,4/21/22 20:00,21.652
2690,4/21/2022,20:05,4/21/22 20:05,21.509
2691,4/21/2022,20:10,4/21/22 20:10,21.39
2692,4/21/2022,20:15,4/21/22 20:15,21.246
