Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),4.900443256,67.8278438,2.497886735,,,,
Circle (Diameter),2.34851964,70.06287955,1.729227596,,,,
Circle (Diameter),2.559886408,60.95689238,1.805366612,,,,
Circle (Diameter),2.760669718,48.83173645,1.874831687,,,,
Circle (Diameter),3.569145084,47.39004136,2.131754362,,,,
Circle (Diameter),4.130169132,59.03970705,2.293184394,,,,
Circle (Diameter),2.461913829,73.3603082,1.770481867,,,,
Circle (Diameter),2.803305933,86.71167517,1.889253813,,,,
Circle (Diameter),2.43379207,82.82722271,1.760340963,,,,
Circle (Diameter),2.258308263,90.23084963,1.695690828,,,,
Circle (Diameter),4.722540373,92.05515004,2.45212666,,,,
Circle (Diameter),4.439206094,74.37775238,2.377429861,,,,
Circle (Diameter),2.499913481,72.62205114,1.784093244,,,,
Circle (Diameter),4.226932173,88.79191306,2.319891634,,,,
Circle (Diameter),3.399003404,97.75197854,2.080323423,,,,
Circle (Diameter),3.963353681,97.84745715,2.246396812,,,,
Circle (Diameter),2.882127493,95.76383145,1.915630105,,,,
Circle (Diameter),2.678118749,98.67082703,1.846587852,,,,
Circle (Diameter),2.933230474,106.233433,1.932538495,,,,
Circle (Diameter),2.398513878,112.621178,1.747536185,,,,
Circle (Diameter),3.791196104,90.85947023,2.197066408,,,,
Circle (Diameter),1.815314967,93.62945794,1.520306154,,,,
Circle (Diameter),2.864689987,76.77669598,1.909826321,,,,
Circle (Diameter),3.485884549,72.71930221,2.106742997,,,,
Circle (Diameter),3.128180637,70.07109943,1.995726256,,,,
Circle (Diameter),2.461634429,54.80779754,1.7703814,,,,
Circle (Diameter),4.168564309,53.41272457,2.30381877,,,,
Circle (Diameter),2.783844525,54.42915977,1.882684502,,,,
Circle (Diameter),2.711934976,53.03003775,1.858209583,,,,
Circle (Diameter),2.656274219,51.12724424,1.839041429,,,,
Circle (Diameter),2.771513881,54.1999513,1.878510333,,,,
Circle (Diameter),2.708593026,57.75945474,1.857064283,,,,
Circle (Diameter),2.740399173,59.48675361,1.867935918,,,,
Circle (Diameter),2.572264505,58.68159378,1.809726191,,,,
Circle (Diameter),2.344550932,60.10069977,1.727765887,,,,
Circle (Diameter),3.224981953,65.2017272,2.026369797,,,,
Circle (Diameter),3.268196826,58.42960388,2.039901331,,,,
Circle (Diameter),2.882143957,61.60625708,1.915635576,,,,
Circle (Diameter),3.160793461,63.04743941,2.006102497,,,,
Circle (Diameter),3.938084984,63.09999714,2.239224315,,,,
Circle (Diameter),2.101164765,78.81561915,1.635630175,,,,
Circle (Diameter),2.558896704,79.45851528,1.805017583,,,,
Circle (Diameter),3.250334679,64.64885761,2.03431921,,,,
Circle (Diameter),3.053851054,66.05729013,1.971873202,,,,
Circle (Diameter),2.657080897,82.62962023,1.839320655,,,,
Circle (Diameter),2.195661288,76.22980858,1.672005616,,,,
Circle (Diameter),2.680244069,70.67477523,1.847320421,,,,
Circle (Diameter),2.104852434,93.30013351,1.63706486,,,,
Circle (Diameter),2.262500292,85.30608289,1.697263928,,,,
Circle (Diameter),4.534565477,74.79497565,2.402829183,,,,
Circle (Diameter),4.200485695,58.59213351,2.31262286,,,,
Circle (Diameter),3.080125697,66.80417535,1.98033781,,,,
Circle (Diameter),3.449468815,72.9777016,2.095709928,,,,
Circle (Diameter),3.776403738,69.28921452,2.192775998,,,,
Circle (Diameter),2.406204151,62.01918409,1.750335476,,,,
Circle (Diameter),2.73452195,58.27241308,1.8659318,,,,
Circle (Diameter),2.118681194,57.73309609,1.642433767,,,,
Circle (Diameter),1.907562132,49.39366569,1.558455498,,,,
Circle (Diameter),2.637605394,57.94029023,1.832567459,,,,
Circle (Diameter),4.358940231,58.52230584,2.355838508,,,,
Circle (Diameter),2.799517119,55.04166499,1.887976669,,,,
Circle (Diameter),3.99766389,74.08789471,2.256099233,,,,
