Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),4.815059088,36.83175272,2.476029814,,,,
Circle (Diameter),4.39955274,35.1674054,2.366787808,,,,
Circle (Diameter),4.429016829,35.62543567,2.374699849,,,,
Circle (Diameter),4.06253371,38.46283034,2.274330357,,,,
Circle (Diameter),3.827698649,42.14001708,2.207618012,,,,
Circle (Diameter),4.13663276,32.80458269,2.294978085,,,,
Circle (Diameter),4.237061422,38.31744681,2.322669618,,,,
Circle (Diameter),4.311536609,36.50925587,2.342993579,,,,
Circle (Diameter),4.595144141,38.69425908,2.418826003,,,,
Circle (Diameter),4.03733251,42.24720292,2.267265182,,,,
Circle (Diameter),4.179763171,33.54726596,2.306911302,,,,
Circle (Diameter),4.24144969,30.77841482,2.323872086,,,,
Circle (Diameter),3.841741108,47.25272408,2.211663785,,,,
Circle (Diameter),4.674132976,37.28467294,2.439526787,,,,
Circle (Diameter),4.267027027,28.4885701,2.330868411,,,,
Circle (Diameter),4.198946174,40.36627813,2.312199022,,,,
Circle (Diameter),4.214367804,35.06399358,2.316441181,,,,
Circle (Diameter),4.934545374,40.1658628,2.506563046,,,,
Circle (Diameter),3.378339942,44.31138423,2.073990359,,,,
Circle (Diameter),3.802121312,47.46307533,2.200229808,,,,
Circle (Diameter),4.219382968,38.14126603,2.317819072,,,,
Circle (Diameter),3.756984835,37.5834158,2.18713092,,,,
Circle (Diameter),3.476135643,40.76899421,2.103794991,,,,
Circle (Diameter),3.847759305,38.83852766,2.213395425,,,,
Circle (Diameter),3.517886884,44.10464446,2.116391432,,,,
Circle (Diameter),3.24995174,44.96987868,2.034199369,,,,
