Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),4.622616884,75.43896914,2.426045881,,,,
Circle (Diameter),4.732072723,68.57126513,2.454600196,,,,
Circle (Diameter),4.726425715,76.42430602,2.453135163,,,,
Circle (Diameter),4.024754909,72.60842717,2.263730794,,,,
Circle (Diameter),3.532984599,110.6075356,2.120928029,,,,
Circle (Diameter),3.900520728,96.36881295,2.228519068,,,,
Circle (Diameter),4.283676242,91.7160364,2.33541131,,,,
Circle (Diameter),3.948219925,77.88371828,2.242103865,,,,
Circle (Diameter),3.704076933,81.27901024,2.171676133,,,,
Circle (Diameter),3.156196988,91.04947777,2.004643314,,,,
Circle (Diameter),4.503188668,79.06260321,2.394501595,,,,
Circle (Diameter),4.253879263,84.86912298,2.32727465,,,,
Circle (Diameter),4.538993103,79.04471143,2.404001978,,,,
Circle (Diameter),4.514002088,90.5347837,2.397374806,,,,
Circle (Diameter),4.037971311,85.80691868,2.267444543,,,,
Circle (Diameter),3.989190772,79.88226494,2.253707045,,,,
Circle (Diameter),3.943684781,92.96014855,2.240815792,,,,
Circle (Diameter),4.623679458,73.11121395,2.426324696,,,,
Circle (Diameter),4.410317926,76.40980968,2.369681664,,,,
Circle (Diameter),4.215642031,84.36155716,2.316791346,,,,
Circle (Diameter),4.564271321,92.88473882,2.410686777,,,,
Circle (Diameter),4.500801089,90.19644781,2.393866732,,,,
Circle (Diameter),4.154101294,84.72733682,2.299818697,,,,
Circle (Diameter),4.653231198,86.30307432,2.43406614,,,,
Circle (Diameter),4.243365828,91.8294485,2.324396949,,,,
Circle (Diameter),4.097536623,84.86984965,2.284107192,,,,
Circle (Diameter),3.993546995,86.21091853,2.25493724,,,,
Circle (Diameter),4.35395636,82.92105468,2.354491328,,,,
Circle (Diameter),4.184973215,89.04578157,2.308348629,,,,
Circle (Diameter),3.827001107,86.72044183,2.207416849,,,,
Circle (Diameter),4.070320588,78.38830037,2.276508979,,,,
Circle (Diameter),4.403717022,76.82058176,2.367907654,,,,
Circle (Diameter),4.070726797,69.94247236,2.276622572,,,,
Circle (Diameter),4.163647217,80.92819055,2.302459617,,,,
Circle (Diameter),4.498059175,93.76138557,2.393137442,,,,
Circle (Diameter),4.049908561,90.79037734,2.270793635,,,,
Circle (Diameter),4.388687271,77.44403071,2.363863402,,,,
Circle (Diameter),4.915236316,83.32470567,2.501654103,,,,
Circle (Diameter),4.268144607,91.64555025,2.331173631,,,,
Circle (Diameter),3.718949384,100.3493352,2.176031576,,,,
Circle (Diameter),4.569856701,83.68752777,2.412161327,,,,
Circle (Diameter),4.742089523,75.41555106,2.457196758,,,,
Circle (Diameter),4.348472532,87.39565049,2.353008115,,,,
Circle (Diameter),4.918892201,80.60956641,2.502584278,,,,
Circle (Diameter),4.032543106,87.70110619,2.265919978,,,,
Circle (Diameter),4.128814754,81.31846405,2.292808369,,,,
Circle (Diameter),4.786467909,79.40140513,2.468667702,,,,
Circle (Diameter),4.104442185,71.46321309,2.28603108,,,,
Circle (Diameter),5.350591331,79.37295246,2.610092809,,,,
Circle (Diameter),5.058323607,81.98692097,2.537805675,,,,
Circle (Diameter),4.622663934,78.28575615,2.426058228,,,,
Circle (Diameter),5.017194896,73.11036932,2.527467299,,,,
Circle (Diameter),5.677996175,80.62234941,2.68876352,,,,
Circle (Diameter),4.687657452,101.1541126,2.443053589,,,,
Circle (Diameter),4.117440888,94.20905561,2.289648131,,,,
Circle (Diameter),4.184973215,102.5595145,2.308348629,,,,
Circle (Diameter),4.126783706,82.717383,2.29224436,,,,
Circle (Diameter),4.57879331,88.79951768,2.414518733,,,,
Circle (Diameter),3.199001243,83.18406806,2.018190994,,,,
Circle (Diameter),2.701800834,68.20490327,1.854734392,,,,
Circle (Diameter),4.328974477,82.78046551,2.347726878,,,,
Circle (Diameter),4.755189779,88.76120712,2.46058848,,,,
Circle (Diameter),4.891168404,83.65528294,2.495521795,,,,
Circle (Diameter),3.896056719,69.75354108,2.227243472,,,,
Circle (Diameter),4.480084405,79.15296528,2.388351027,,,,
Circle (Diameter),5.324289267,81.7198361,2.603669649,,,,
Circle (Diameter),3.73976762,90.6936451,2.182113659,,,,
