Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R
Circle (Diameter),4.836968184,73.33212113,2.481656537
Circle (Diameter),4.704609015,64.14579641,2.447466903
Circle (Diameter),4.485131476,70.408,2.389695955
Circle (Diameter),3.932803173,64.98890457,2.237722173
Circle (Diameter),3.916963469,78.54874684,2.233211317
Circle (Diameter),3.858920719,83.08434579,2.216603361
Circle (Diameter),4.437286891,70.84334044,2.376915888
Circle (Diameter),4.057133999,81.08890185,2.272818393
Circle (Diameter),4.26413506,79.9180891,2.330078407
Circle (Diameter),4.27769645,74.21163366,2.333780684
Circle (Diameter),3.893203914,84.35659274,2.226427897
Circle (Diameter),4.899567562,78.10520737,2.497663543
Circle (Diameter),3.741207852,64.67698143,2.182533799
Circle (Diameter),4.500211741,60.13399094,2.393709997
Circle (Diameter),3.686202853,60.11165434,2.166430069
Circle (Diameter),4.098469117,62.5531593,2.284367079
Circle (Diameter),4.16649305,52.49410713,2.303246343
Circle (Diameter),4.466037038,62.01252557,2.384603733
Circle (Diameter),4.820694516,56.01621912,2.477478333
Circle (Diameter),5.097455368,57.58084124,2.547603139
Circle (Diameter),4.278889853,50.14899729,2.334106203
Circle (Diameter),4.293210681,50.32474281,2.338008899
Circle (Diameter),4.812232208,60.26664325,2.47530288
Circle (Diameter),4.961082028,58.83905618,2.513293819
Circle (Diameter),4.520716564,65.86077213,2.399157164
Circle (Diameter),4.604363219,66.83574631,2.421251191
Circle (Diameter),4.470268192,76.78075284,2.385733061
Circle (Diameter),4.697665584,65.39342137,2.445660154
Circle (Diameter),4.575070616,66.6355974,2.413536995
Circle (Diameter),4.635283188,63.42111279,2.429367378
Circle (Diameter),3.999633704,61.81254754,2.256655002
Circle (Diameter),4.159332636,51.56377592,2.301266345
Circle (Diameter),3.873675512,54.23554871,2.220836969
Circle (Diameter),4.73216576,66.01160574,2.454624325
Circle (Diameter),4.618250082,64.89446439,2.424899716
Circle (Diameter),4.520282599,57.49523003,2.399042008
Circle (Diameter),4.275526628,56.26498498,2.333188714
Circle (Diameter),4.660887093,53.76498198,2.436067684
Circle (Diameter),4.28637574,72.69796187,2.336147062
Circle (Diameter),4.465060618,59.95809562,2.384343043
Circle (Diameter),4.348866626,56.65991819,2.353114737
Circle (Diameter),4.513773132,58.15437684,2.397314007
Circle (Diameter),4.419711329,75.8051299,2.372203878
Circle (Diameter),3.695750072,82.80055478,2.169233768
